User_Name,Is_Local_Guide,User_Total_Reviews,Rating,Review_Date,Has_Image,Review_Text,Sentiment,Kategori_Operasional,Urgency_Level
demon recond,Ya,41,5,7 tahun lalu,Tidak,Rasa Makanannya boleh dibandingkan,Positif,Produk/Makanan,Rendah
Bambang Prihadi,Ya,103,5,7 tahun lalu,Tidak,Mau penyetan komplit 24jam??? Disini tempatnya,Positif,"Produk/Makanan, Suasana/Tempat",Rendah
Kukuh Pribadi,Ya,55,4,6 tahun lalu,Tidak,"padin ikan goreng - bakar, kuliner yg enak",Positif,Produk/Makanan,Rendah
hakim.hilman,Ya,353,5,4 tahun lalu,Tidak,Bawal bakar nya top..,Positif,Produk/Makanan,Rendah
Filliyani Sagita,Ya,133,3,4 tahun lalu,Tidak,Enakk tp kemahalan ga si? 😅 entahlah …,Netral,"Produk/Makanan, Harga",Rendah
Barnoes Adit,Ya,29,3,7 tahun lalu,Tidak,"Mahal harganya, tapi sambelnya enak",Netral,"Harga, Produk/Makanan",Rendah
Rajesh Gindwani,Ya,77,1,2 tahun lalu,Tidak,Harga terlalu mahal,Negatif,Harga,Sedang
Novilia Wulandari Kristiani Yosefa,Ya,24,1,setahun lalu,Tidak,Makanan penyetan termahal 🤣🤣🤣 …,Negatif,"Harga, Produk/Makanan",Sedang
Probo Darono Yakti,Ya,1409,3,9 tahun lalu,Tidak,Warung penyetan 24 jam buka,Netral,Suasana/Tempat,Rendah
Bagus Tayana,Ya,167,2,8 tahun lalu,Tidak,"Mahal makanya,ampun deh..",Negatif,Harga,Sedang
Mochammad Ali,Ya,29,5,7 tahun lalu,Tidak,Pelayanan mantab...cepat..pas selera..,Positif,"Pelayanan/Staf, Produk/Makanan",Rendah
Devi Yanuary,Ya,50,3,8 tahun lalu,Tidak,Harga yang cukup mahal untuk kelas penyetan,Negatif,"Harga, Produk/Makanan",Sedang
ghufron khafid,Ya,182,5,7 tahun lalu,Tidak,mantab sambelnya. penyetan lengkap 24 Jam,Positif,Produk/Makanan,Rendah
mochamad ali Setiyawan,Ya,123,5,7 tahun lalu,Ya,Bersama keluarga besar,Positif,Suasana/Tempat,Rendah
Yusuf Gunawarman,Ya,846,5,6 tahun lalu,Tidak,"Penyetan legend, tapi harganya sudah mulai mahal",Netral,"Produk/Makanan, Harga",Rendah
Miftakhul Falah,Ya,10,2,7 tahun lalu,Tidak,"Rasa Biasa aja,cuman harganya mahal",Negatif,"Produk/Makanan, Harga",Sedang
Umar Balya,Bukan,1,1,setahun lalu,Tidak,Kemahalan,Negatif,Harga,Sedang
Junaidi Abdillah,Bukan,2,5,5 tahun lalu,Ya,Mantap .harga juga muantapp bagi sultan,Netral,"Harga, Produk/Makanan",Rendah
FAJAR SURYANTO,Ya,215,2,8 tahun lalu,Tidak,Rasa biasa aja.. harganya kemahalan.,Negatif,"Produk/Makanan, Harga",Sedang
harjo888 damardjati,Ya,134,1,4 tahun lalu,Tidak,Harganya ga logika,Negatif,Harga,Sedang
Faris Kumadeka,Ya,94,4,7 tahun lalu,Tidak,Sambelnya bikin ngos-ngosan...👍👍 …,Positif,Produk/Makanan,Rendah
Steven Christianto Susanto,Bukan,8,1,3 tahun lalu,Tidak,"Mahal, lama pelayanannya..",Negatif,"Harga, Pelayanan/Staf",Sedang
Iman Nursetyo,Ya,251,4,7 tahun lalu,Tidak,Enak. Khas banget rasa bebeknya,Positif,Produk/Makanan,Rendah
Eko Andrianto,Ya,75,3,7 tahun lalu,Tidak,"Makanan enak, pelayanan kurang ramah",Negatif,"Produk/Makanan, Pelayanan/Staf",Sedang
AGIT NUR FALAKHI,Ya,94,4,9 tahun lalu,Tidak,Sambelnya nendang... Lauknya komplit,Positif,Produk/Makanan,Rendah
mabdag,Ya,30,1,Diedit setahun lalu,Tidak,mahal menurut saya,Negatif,Harga,Sedang
Gla Maulid,Ya,79,5,3 tahun lalu,Tidak,Pasti enak di jamin,Positif,Produk/Makanan,Rendah
Sam Vary,Ya,159,3,7 tahun lalu,Tidak,"Enak, pedesnya nampol, tapi mahall 😁 …",Netral,"Produk/Makanan, Harga",Rendah
Ir One,Ya,404,1,7 tahun lalu,Tidak,Mahal ..nggak begitu enak,Negatif,"Harga, Produk/Makanan",Sedang
Ayu Kartika Utami,Ya,25,5,9 tahun lalu,Tidak,sambal nya pedes bikin nangis,Positif,Produk/Makanan,Rendah
Abdan Wilzam,Ya,368,4,8 tahun lalu,Tidak,Harga 60 ribu untuk ikannya,Netral,"Harga, Produk/Makanan",Rendah
agya channel,Ya,63,3,4 tahun lalu,Tidak,Harga nya mahal bgt,Negatif,Harga,Sedang
PERCAYA R,Bukan,7,5,6 tahun lalu,Tidak,Mantap cepat saji g pake lama.,Positif,Pelayanan/Staf,Rendah
aldion akbar2,Ya,45,4,7 tahun lalu,Tidak,"Rame, ayu ting2 pernah makan sini",Netral,Suasana/Tempat,Rendah
Champion Mardijarto,Ya,38,4,7 tahun lalu,Tidak,"Enak rasanya, enak harganya...?",Positif,"Produk/Makanan, Harga",Rendah
CV CAH NDESO BERKARYA,Ya,15,5,Diedit 2 tahun lalu,Tidak,Mantap sambel nya,Positif,Produk/Makanan,Rendah
Ronay,Ya,12,3,4 tahun lalu,Tidak,Harga nya yg lumayan mahal,Negatif,Harga,Sedang
Nia Nofiani,Ya,76,1,7 tahun lalu,Tidak,Rasa sangat biasa harga sangat mahal !,Negatif,"Produk/Makanan, Harga",Sedang
srkdani kitchen,Ya,153,5,7 tahun lalu,Tidak,Mantab tp sedikit mahal,Positif,"Produk/Makanan, Harga",Rendah
Arief Raymonaga,Ya,20,5,7 tahun lalu,Tidak,Buka 24 jm. Melayani srtiap customer,Positif,Pelayanan/Staf,Rendah
Hastomo Dian,Ya,95,5,4 tahun lalu,Tidak,"Ikannya Segar, Sambalnya Mantap",Positif,Produk/Makanan,Rendah
Deva Rizkya,Ya,65,1,7 tahun lalu,Tidak,"Rego telek gak kolu, wani LAYAR COK",Negatif,Harga,Sedang
Lukmanul Hakim,Ya,459,5,2 tahun lalu,Tidak,Gurame bakar mantap,Positif,Produk/Makanan,Rendah
rudy ardi candrawijaya,Ya,21,4,4 tahun lalu,Tidak,Pelayannya kurang murah senyum,Negatif,Pelayanan/Staf,Sedang
Heru Sutoyo,Bukan,1,1,3 tahun lalu,Tidak,Biasa aja,Negatif,Produk/Makanan,Sedang
Dewi Anita,Bukan,5,4,5 tahun lalu,Tidak,Super duper mahal tapi enak 😋 …,Positif,"Produk/Makanan, Harga",Rendah
Mario Dwi Putra Lesmana,Ya,61,1,3 tahun lalu,Tidak,Harga Bintang Lima Rasa Kaki Lima,Negatif,"Produk/Makanan, Harga",Sedang
Krisna Mukti,Ya,97,4,8 tahun lalu,Tidak,Mantap pedesnya dan banyak pilihan,Positif,Produk/Makanan,Rendah
Indra Mardyanto,Ya,113,5,7 tahun lalu,Tidak,"Sambalnya mantap, harga lumayan",Positif,"Produk/Makanan, Harga",Rendah
may susan,Ya,137,5,5 tahun lalu,Tidak,Enak n ga mahal,Positif,"Produk/Makanan, Harga",Rendah
Denny Purba,Ya,466,5,9 tahun lalu,Tidak,Tempat makan wajib kalo di Surabaya,Positif,Suasana/Tempat,Rendah
Wahyu Utami,Ya,604,5,5 tahun lalu,Tidak,Luar biasa uenaak....sambelnya Jooss,Positif,Produk/Makanan,Rendah
Agn.,Ya,26,5,6 tahun lalu,Tidak,"Enak, sambelnya pedes seger",Positif,Produk/Makanan,Rendah
Palawa cindy,Bukan,12,5,10 tahun lalu,Tidak,Dibulan puasa klo pagi buka gak,Netral,Suasana/Tempat,Rendah
FaiqulKhair El-Hasby,Ya,266,5,6 tahun lalu,Tidak,Sambelnya enaak. Aneka lauknya banyak.,Positif,Produk/Makanan,Rendah
Arianto,Ya,114,3,4 tahun lalu,Tidak,Daging bebek dan ayam masihterlalu keras,Negatif,Produk/Makanan,Sedang
gatut kaca,Ya,95,5,2 tahun lalu,Tidak,walau harga agak mahalan...tapi puas,Positif,"Harga, Produk/Makanan",Rendah
Iva Kumalasari,Ya,122,5,7 tahun lalu,Tidak,Isi perut dg berbagai sambal,Positif,Produk/Makanan,Rendah
Laili Nurul,Bukan,1,5,6 tahun lalu,Tidak,"Pedesnya mntabb bnget, enak jug'",Positif,Produk/Makanan,Rendah
AUTO ELECTRICAL,Ya,20,1,10 tahun lalu,Tidak,"Aq ga tau, g pernah coba",Netral,Lainnya,Rendah
Yhonny Yus,Ya,412,2,5 tahun lalu,Tidak,"Harga mahal, pelayanan lambat",Negatif,"Harga, Pelayanan/Staf",Sedang
ARIF SETYAWAN,Ya,45,5,3 tahun lalu,Tidak,Makanan laut yang enak di kota Surabaya,Positif,Produk/Makanan,Rendah
Johny Zakaria,Ya,28,4,3 tahun lalu,Tidak,Sambal nya beraneka macam,Positif,Produk/Makanan,Rendah
Yuda RibutP,Bukan,8,1,4 tahun lalu,Tidak,"Kurang bersih, terlalu overprice",Negatif,"Suasana/Tempat, Harga",Sedang
Dian Fitriawan,Ya,115,4,Diedit 3 tahun lalu,Tidak,enak seh tp.....,Netral,Produk/Makanan,Rendah
komang suheryadi,Ya,67,5,7 tahun lalu,Tidak,Layanannya cepat dan yang penting buka 24jam,Positif,"Pelayanan/Staf, Fasilitas/Parkir",Rendah
Reza Aditya,Ya,51,4,7 tahun lalu,Tidak,Enak nyaman dan sudah tidak serame dulu,Positif,"Produk/Makanan, Suasana/Tempat",Rendah
Heru Isdianto,Ya,311,2,7 tahun lalu,Tidak,standar gk ada yg istimewa,Netral,Produk/Makanan,Rendah
AnduzBraga,Ya,9,2,8 tahun lalu,Tidak,Spesialnya cma 24 jam aja..,Negatif,Suasana/Tempat,Sedang
johannes riter,Ya,19,5,7 tahun lalu,Tidak,Juaranya bakar-bakaran 👍🏼 Sukses selalu …,Positif,Produk/Makanan,Rendah
Nurmila Mustika,Ya,21,5,8 tahun lalu,Tidak,"Taste able, pedasnya nyuss",Positif,Produk/Makanan,Rendah
Ibar,Ya,109,4,6 tahun lalu,Tidak,"Ikan bakarnya enak, sambalnya khas.",Positif,Produk/Makanan,Rendah
Bapak Sugiono,Ya,31,4,5 tahun lalu,Tidak,Recomended untuk salah satu kulineran surabaya,Positif,Produk/Makanan,Rendah
Virda Kurniawan,Ya,87,2,9 tahun lalu,Tidak,Enak tapi harganya ga enak,Negatif,"Produk/Makanan, Harga",Sedang
K. Ridha,Ya,301,4,4 tahun lalu,Tidak,Malam malam lapar ya kesini buka 24 jam,Positif,Lainnya,Rendah
LY Anggoro Wicaksono,Bukan,10,5,7 tahun lalu,Tidak,Makanan semakin lama semakin mahal,Negatif,"Produk/Makanan, Harga",Sedang
Yoyok Suherwanto,Ya,12,5,7 tahun lalu,Tidak,Wiih.ini terletak d blauran.macam macam penyetan.,Netral,"Produk/Makanan, Suasana/Tempat",Rendah
Muhammad Irvan,Bukan,4,1,2 tahun lalu,Tidak,Makan disini mahal banget,Negatif,Harga,Sedang
eko Suryobuono,Ya,46,5,7 tahun lalu,Tidak,Sambal enak nyoo,Positif,Produk/Makanan,Rendah
Fitri Alkayyis,Ya,27,5,8 tahun lalu,Ya,Joss,Positif,Lainnya,Rendah
Guntur Azhari,Ya,50,5,7 tahun lalu,Tidak,Tempat nya strategi dan enak untuk santai,Positif,Suasana/Tempat,Rendah
Gusti Agung Permana,Ya,16,5,8 tahun lalu,Tidak,Makanannya enak tapi agak mahal,Netral,"Produk/Makanan, Harga",Rendah
Ramadhani Nurdiansyah,Bukan,7,4,8 tahun lalu,Tidak,"Strategis,luas parkirnya,dan tempat makan juga luas",Positif,"Suasana/Tempat, Fasilitas/Parkir",Rendah
arini wulan,Bukan,4,1,4 tahun lalu,Tidak,Harganya sangat mahal..,Negatif,Harga,Sedang
Omma Oppa,Bukan,3,4,8 tahun lalu,Tidak,Lumayan rame. Pelayanan lumayan cepat,Positif,Pelayanan/Staf,Rendah
roesli saptadji,Ya,47,4,7 tahun lalu,Tidak,Bebek goreng nya manteb,Positif,Produk/Makanan,Rendah
Abdul Aziz,Ya,113,5,7 tahun lalu,Tidak,Hehehe... Mahal sih,Netral,Harga,Rendah
vito brata putra suharto,Bukan,8,1,7 bulan lalu,Tidak,Mahal,Negatif,Harga,Sedang
CHECKMARK channel,Ya,3,3,6 tahun lalu,Tidak,Mahal... dan gak ada patokannya,Negatif,Harga,Sedang
Izam Janky Dauzat,Bukan,12,5,9 tahun lalu,Tidak,Penyetan mantabb hanya di PADIN,Positif,Produk/Makanan,Rendah
Denny Pratama Candra,Ya,30,1,8 tahun lalu,Tidak,"Kemahalen, mendingan bebek yg lain dah",Negatif,"Harga, Produk/Makanan",Sedang
jahadafisabilillah amin,Ya,126,2,7 tahun lalu,Tidak,Enak yg dulu. Skrng biasa aja.,Netral,Produk/Makanan,Rendah
Imam Sugianto,Ya,109,5,7 tahun lalu,Ya,Mantapp,Positif,Lainnya,Rendah
Arief Rakhmat,Ya,153,5,8 tahun lalu,Tidak,"pedese poll, maknyuss nyuss",Positif,Produk/Makanan,Rendah
MaVee`,Bukan,1,2,3 tahun lalu,Tidak,Terlalu mahal untuk rasa yang SNI,Negatif,"Harga, Produk/Makanan",Rendah
Meity Langka,Ya,118,5,7 tahun lalu,Tidak,Tempat belanja oleh-oleh yang murah dan berkualitas,Positif,"Harga, Produk/Makanan",Rendah
Ester Ananda,Bukan,4,1,6 tahun lalu,Tidak,"MAHAL, TEMPAT KOTOR, PEGAWAI TIDAK RAMAH BANGET!!!",Negatif,"Harga, Suasana/Tempat",Sedang
Brollyana Febrianita Nadur,Ya,83,2,8 tahun lalu,Tidak,Harganya parah overpriced,Negatif,Harga,Rendah
Hary Moeljono,Ya,301,2,7 tahun lalu,Tidak,Kurang bersih t4nya,Negatif,Suasana/Tempat,Rendah
Catur Hartono,Ya,629,5,8 tahun lalu,Tidak,Enak.... tapi kok larang yo?,Netral,"Produk/Makanan, Harga",Rendah
Achmad Rizal Fauzi,Ya,27,3,6 tahun lalu,Tidak,Lumayan bagus n komplit...👍 …,Positif,Produk/Makanan,Rendah
Icha,Ya,72,1,6 tahun lalu,Tidak,Harga mahal sekali,Negatif,Harga,Rendah
Elisabeth Wicaksono,Ya,25,1,7 tahun lalu,Tidak,Sangat mahal. Rasa biasa aja.,Negatif,"Harga, Produk/Makanan",Rendah
Mr Sangar,Ya,26,5,7 tahun lalu,Tidak,Enak sambel nya jos gandos👍👍 …,Positif,Produk/Makanan,Rendah
teguh pranoto,Ya,17,5,8 tahun lalu,Tidak,recomended bagi yg suka pedas,Positif,Produk/Makanan,Rendah
Si Bolang,Ya,32,3,5 tahun lalu,Tidak,Rasa juara tapi kebersihan tolong diperhatikan,Netral,"Produk/Makanan, Suasana/Tempat",Sedang
Dwi Juni Muhammad Sabur,Ya,418,5,6 tahun lalu,Tidak,Rasa kaki lima tapi harganya bintang lima.,Negatif,"Produk/Makanan, Harga",Rendah
UMAR KHASAN,Ya,46,4,6 tahun lalu,Tidak,Mantul surendul....cetar...huhh pedas,Positif,Produk/Makanan,Rendah
Muhammad Fadhil Rezka,Ya,121,5,8 tahun lalu,Tidak,Mantab ini.. klo ke surabaya kesini terus..,Positif,Produk/Makanan,Rendah
Djoko Amsori,Ya,42,5,6 tahun lalu,Tidak,Makanan khas surabaya penyetan yang lengkap,Positif,Produk/Makanan,Rendah
Akhmad Genz,Ya,41,4,7 tahun lalu,Tidak,"Kuliner malam d Surabaya, nasi sambal",Positif,Produk/Makanan,Rendah
Yoga Wedhaswara,Ya,31,4,7 tahun lalu,Tidak,Ada pilihan level sambelnya..,Positif,Produk/Makanan,Rendah
weka tan,Ya,64,5,7 tahun lalu,Tidak,Cuman agak mahal aja sekarang..,Negatif,Harga,Sedang
hadi ono,Ya,27,4,Diedit 7 tahun lalu,Tidak,mantabs....sambel e joss!!,Positif,Produk/Makanan,Rendah
Ega 364,Ya,34,5,8 tahun lalu,Tidak,Warung penyetan 24 jam nonstop,Netral,Pelayanan/Staf,Rendah
Pandu Septiyan Tutuko,Ya,18,1,2 tahun lalu,Tidak,Harga terlalu over price,Negatif,Harga,Sedang
agnes wendy,Ya,27,5,4 tahun lalu,Tidak,Sambalnya enak,Positif,Produk/Makanan,Rendah
my belinda27,Ya,266,5,6 tahun lalu,Tidak,Enak bngt,Positif,Produk/Makanan,Rendah
bagus prasetyo,Ya,36,3,6 tahun lalu,Tidak,"Enak sih, tapi over priced",Netral,"Produk/Makanan, Harga",Sedang
Pras Tyo,Bukan,4,1,7 tahun lalu,Tidak,Harga tidak sesuai,Negatif,Harga,Sedang
Ade Yoska Sabar Ikhlas,Ya,132,5,5 tahun lalu,Tidak,Enak sambal nya mantap,Positif,Produk/Makanan,Rendah
nurhidayah anam,Ya,22,3,7 tahun lalu,Tidak,SNI lah,Positif,Lainnya,Rendah
Devi Cahyanto,Ya,202,1,6 tahun lalu,Tidak,Mahalnya ga ukuran juumm,Negatif,Harga,Sedang
reza afnan,Ya,177,5,4 tahun lalu,Tidak,Sambel korek da best,Positif,Produk/Makanan,Rendah
albertus arnold,Ya,75,5,8 tahun lalu,Tidak,Sambal.nya mantap,Positif,Produk/Makanan,Rendah
mark fahru,Bukan,3,2,3 tahun lalu,Tidak,Bagi kantong kecil no rekomen 😭😭😭😭🥵🥵🥵🥵🥵🥵 …,Negatif,Harga,Sedang
Moch Ameer,Bukan,3,3,7 tahun lalu,Tidak,Cuma nggak cocok aja...👌👌👌 …,Netral,Produk/Makanan,Rendah
Herlambang Kosasih,Ya,45,5,8 tahun lalu,Tidak,"Sambal nendang, kerasa banget...",Positif,Produk/Makanan,Rendah
beby regar,Ya,40,4,4 tahun lalu,Tidak,Korek nya sambal terfavorit,Positif,Produk/Makanan,Rendah
CENTRAL MEDIA ADVERTISING,Ya,14,5,4 tahun lalu,Tidak,Menu ikan banyak disajikan,Positif,Produk/Makanan,Rendah
Cak Abby Djarot,Bukan,1,1,7 tahun lalu,Tidak,Gak wajar,Negatif,Lainnya,Sedang
Sandra Toko,Bukan,4,3,6 tahun lalu,Tidak,Lokasi di pinggir jalan tempat luas,Positif,"Suasana/Tempat, Fasilitas/Parkir",Rendah
Agung Hapsari,Ya,208,5,6 tahun lalu,Tidak,Sambellnyaa... Huh hahh,Positif,Produk/Makanan,Rendah
Galih Rakasiwi,Ya,25,3,7 tahun lalu,Tidak,Biasa standart ajaa..,Netral,Produk/Makanan,Rendah
Nia Rohmadon,Ya,21,4,6 tahun lalu,Tidak,buka 24 jam bebek goreng,Positif,Produk/Makanan,Rendah
Ardi Nugroho,Ya,173,5,7 tahun lalu,Tidak,Sambalnya benar2 mantap,Positif,Produk/Makanan,Rendah
Jeffry Ang,Ya,11,1,6 tahun lalu,Tidak,Mahall.... Rasanya biasa saja,Negatif,"Harga, Produk/Makanan",Sedang
Super Hoki,Ya,116,1,7 tahun lalu,Tidak,Mahal ga karuan .....,Negatif,Harga,Sedang
Konter aksesoris HP,Ya,53,5,Diedit 2 tahun lalu,Tidak,Sambelnya mantap,Positif,Produk/Makanan,Rendah
Viral Indonesia,Ya,8,1,3 tahun lalu,Tidak,Rasanya 😂 Harga 😂 Tempat 😂 …,Positif,"Produk/Makanan, Harga",Rendah
Mansyur Mansyur,Ya,62,5,8 tahun lalu,Tidak,Salah satu kuliner yang ada di surabaya,Positif,Suasana/Tempat,Rendah
yonathan sinergy,Ya,43,5,7 tahun lalu,Tidak,Sambalnya mantab..maknyus.,Positif,Produk/Makanan,Rendah
iwan widya,Ya,49,5,9 tahun lalu,Tidak,Mantap menunya,Positif,Produk/Makanan,Rendah
Asep Kurniawan,Ya,196,5,8 tahun lalu,Tidak,Enak lah... rada2 basah,Positif,Produk/Makanan,Rendah
Alicia,Ya,41,5,4 tahun lalu,Tidak,laper tengah malam? padin solusinya,Positif,Produk/Makanan,Rendah
Misbach Arifianto,Ya,4,1,2 tahun lalu,Tidak,"Overprice, harga tidak jelas",Negatif,Harga,Sedang
vinanto deddy wibowo,Ya,53,5,8 tahun lalu,Tidak,Mantap pedas nya,Positif,Produk/Makanan,Rendah
Celin Susanto,Ya,99,4,8 tahun lalu,Tidak,Sambel nya enak bangett,Positif,Produk/Makanan,Rendah
Zainul Mahfudi,Ya,44,5,5 tahun lalu,Tidak,Resto harga terjangkau,Positif,Harga,Rendah
Liviani Nursita,Ya,85,5,8 tahun lalu,Tidak,Ikan bakar sm sambelnya endess,Positif,Produk/Makanan,Rendah
Ronald Ronald,Bukan,8,1,4 bulan lalu,Tidak,MAHAL POOLL,Negatif,Harga,Sedang
Donny Fernando,Ya,16,5,7 tahun lalu,Tidak,Sambal nya mantap uuy,Positif,Produk/Makanan,Rendah
Yudhi Kurniawan,Ya,79,5,7 tahun lalu,Tidak,Sambalnya mantaab.,Positif,Produk/Makanan,Rendah
Muhamad Furqon,Bukan,12,4,7 tahun lalu,Tidak,"makanan ok, harga agak mahal",Positif,"Produk/Makanan, Harga",Rendah
rachman chandra,Ya,112,5,6 tahun lalu,Tidak,Sambelnya super hott,Positif,Produk/Makanan,Rendah
AryaTaka,Ya,20,1,6 tahun lalu,Tidak,tempat kaki lima harga bintang lima,Negatif,"Harga, Suasana/Tempat",Sedang
Bagas Anggoro,Ya,51,4,7 tahun lalu,Tidak,Makanannya enak menurut saya,Positif,Produk/Makanan,Rendah
om De,Ya,33,3,3 tahun lalu,Tidak,pricey untuk ukuran penyetan,Negatif,"Harga, Produk/Makanan",Sedang
tanto,Ya,221,3,7 tahun lalu,Tidak,Mahal rasa biasa saja,Negatif,"Harga, Produk/Makanan",Sedang
andra noviansyah,Ya,46,4,8 tahun lalu,Tidak,sambalnya enak,Positif,Produk/Makanan,Rendah
Susilo Widodo,Ya,33,3,7 tahun lalu,Tidak,Cuma ya relatif mahal sih,Netral,Harga,Rendah
Reza Rachmad,Ya,14,1,2 tahun lalu,Tidak,Restoran parah haha,Negatif,Lainnya,Sedang
Loly Marlina Iskandar,Ya,24,1,2 tahun lalu,Tidak,EDAN HARGANYA NGEPRUK BANGET 😭😭😭 …,Negatif,Harga,Tinggi
Ika Agustine,Ya,79,1,8 tahun lalu,Tidak,MAHAL DAN BIASA AJA SAMBALNYA!,Negatif,"Harga, Produk/Makanan",Sedang
Putra Buana,Ya,30,5,8 tahun lalu,Tidak,masakanya...mantabb...berasa..khas jawa,Positif,Produk/Makanan,Rendah
moch. syafi'i,Ya,202,3,Diedit 2 tahun lalu,Tidak,Harga & rasa ....,Netral,"Harga, Produk/Makanan",Rendah
Budi Balik kanan,Ya,217,4,6 tahun lalu,Tidak,Lumayan buat pengganjal lapar,Netral,Produk/Makanan,Rendah
Cenlo Amo,Ya,90,4,Diedit 7 tahun lalu,Tidak,Hrgnya g oke,Negatif,Harga,Sedang
Gudianto Huang,Ya,481,5,4 tahun lalu,Tidak,Paling Ramai & Pelayanan Bagus 👍👍👍 …,Positif,Pelayanan/Staf,Rendah
Nur Chumairah Az zahrah 25,Bukan,4,5,7 tahun lalu,Tidak,Pelayananya cukup memuaskan,Positif,Pelayanan/Staf,Rendah
Djaka Si unyil,Bukan,14,3,8 tahun lalu,Tidak,mahal. tempat kotor,Negatif,"Harga, Suasana/Tempat",Sedang
Budi PR,Ya,251,5,Diedit setahun lalu,Tidak,Mantap,Positif,Lainnya,Rendah
David Dadang Sujatmiko,Ya,29,5,7 tahun lalu,Tidak,Sambalnya mantap,Positif,Produk/Makanan,Rendah
Tomi Urban Garden and Farm,Ya,38,2,6 tahun lalu,Tidak,Saya setuju dengan komentar komentar sebelumnya,Negatif,Lainnya,Sedang
Diecy Franky Gandasuli,Ya,1823,5,3 tahun lalu,Tidak,Ikan bakar dan sambelnya enak,Positif,Produk/Makanan,Rendah
Akhmad Santoso,Ya,91,5,4 tahun lalu,Tidak,Mantap ......sambelnya enak,Positif,Produk/Makanan,Rendah
Syaiful Akhyar Laitupa,Ya,139,4,4 tahun lalu,Tidak,Enak dan cepat saji,Positif,"Produk/Makanan, Pelayanan/Staf",Rendah
R Sna,Bukan,12,5,7 tahun lalu,Tidak,Mahal pk banget,Negatif,Harga,Sedang
Angga Kurniawan,Ya,21,5,7 tahun lalu,Tidak,"Sambel'y pedes cihuyy,,",Positif,Produk/Makanan,Rendah
Ronald Pasaribu,Ya,216,4,5 tahun lalu,Tidak,Ini baru lalapan yang benar2 nikmat,Positif,Produk/Makanan,Rendah
Bagus Prakoso,Ya,20,1,7 tahun lalu,Tidak,Ikannya agak bau,Negatif,Produk/Makanan,Tinggi
3k0,Ya,526,5,4 tahun lalu,Tidak,Buka 24jam gaes...,Positif,Lainnya,Rendah
Dwi Lutfi,Ya,28,5,7 tahun lalu,Tidak,Lezat dan harga mantap habis,Positif,"Produk/Makanan, Harga",Rendah
R1 Production Indonesia,Bukan,13,3,6 tahun lalu,Tidak,Harga nya luar biasa,Positif,Harga,Rendah
Si Dragon,Ya,84,5,5 tahun lalu,Tidak,Mantap pedasnya,Positif,Produk/Makanan,Rendah
fitria indrianti,Ya,22,5,7 tahun lalu,Tidak,Ikan bakar dan sambalnya enak,Positif,Produk/Makanan,Rendah
Evi Wulandari,Ya,153,5,7 tahun lalu,Tidak,"Jual makanan, banyak macam macam ikan",Netral,Produk/Makanan,Rendah
Sugeng Wiyono,Ya,65,3,7 tahun lalu,Tidak,Sambelnya kurang cocok....,Negatif,Produk/Makanan,Sedang
Ana Anang,Ya,4,1,4 tahun lalu,Tidak,Mahal. Makanya sepi,Negatif,Harga,Sedang
Catur Adi Wicaksono,Ya,301,3,7 tahun lalu,Tidak,Harga sangat mahal,Negatif,Harga,Sedang
Berta Shang,Ya,88,4,7 tahun lalu,Tidak,Mantaapp dah pokoknya..,Positif,Lainnya,Rendah
Bagazz Kara,Ya,578,5,4 tahun lalu,Tidak,"Siip, darurat kalau malem",Positif,Lainnya,Rendah
yasseryus alkar,Bukan,7,3,7 tahun lalu,Tidak,Kurang memuaskan,Negatif,Lainnya,Sedang
Muhammad Dzakwan,Bukan,6,2,4 tahun lalu,Tidak,"Biasa aja,mahal banget",Negatif,Harga,Sedang
Agus Setiabudi,Ya,16,4,7 tahun lalu,Tidak,Selalu ada saat perut laper,Positif,Lainnya,Rendah
Mashadi Ali,Ya,443,3,7 tahun lalu,Tidak,Saya suka ikan bakarnya,Positif,Produk/Makanan,Rendah
bast,Ya,30,5,7 tahun lalu,Tidak,Sambelnya pedes dan enak,Positif,Produk/Makanan,Rendah
Iwan Andyanto,Ya,84,5,4 tahun lalu,Ya,Ikan bakrnya mantab,Positif,Produk/Makanan,Rendah
adhi.irawan,Ya,36,5,2 tahun lalu,Tidak,24 jam buka,Positif,Lainnya,Rendah
Fajar Herbowo,Ya,19,5,7 tahun lalu,Tidak,Enak tp mahal,Netral,"Produk/Makanan, Harga",Rendah
Dodik kuswo,Ya,27,3,8 tahun lalu,Tidak,Enak tapi kemahalan menurut saya,Netral,"Produk/Makanan, Harga",Rendah
Universal Mannequin,Ya,116,4,7 tahun lalu,Tidak,Mantap... buka 24 jam,Positif,"Produk/Makanan, Fasilitas/Parkir",Rendah
Andi Ahmad Bartian Dimyati Bahar,Ya,13,5,8 tahun lalu,Tidak,Mantap sambelnya!,Positif,Produk/Makanan,Rendah
roberth bryan,Ya,19,1,setahun lalu,Tidak,Mahal,Negatif,Harga,Sedang
Febri Hadi Hermawan,Ya,134,5,4 tahun lalu,Tidak,Sambel nya jos mantaps,Positif,Produk/Makanan,Rendah
Ayu Garnasih,Ya,56,3,7 tahun lalu,Tidak,"mehong cyin, cek harga dulu",Negatif,Harga,Sedang
freddygo wedayanto,Ya,23,4,3 tahun lalu,Tidak,Banyak pengamen,Negatif,Suasana/Tempat,Sedang
choirul hamim,Ya,32,5,7 tahun lalu,Tidak,Pelayanannya rama,Positif,Pelayanan/Staf,Rendah
